Chromosome,Map_Type,Position_cM,Position_bp,Group
7,XinJiang DaYe,275.11,61039428,NotImp
7,XinJiang DaYe,275.31,61564164,NotImp
7,XinJiang DaYe,275.31,62163266,NotImp
7,XinJiang DaYe,275.31,62163350,NotImp
7,XinJiang DaYe,275.31,62558722,NotImp
7,XinJiang DaYe,275.31,62558726,NotImp
7,XinJiang DaYe,275.31,62558728,NotImp
7,XinJiang DaYe,275.31,63914208,NotImp
7,XinJiang DaYe,276.59,63924701,NotImp
7,XinJiang DaYe,277.02,63973753,NotImp
7,XinJiang DaYe,277.02,63973771,NotImp
7,XinJiang DaYe,277.02,64464420,NotImp
7,XinJiang DaYe,277.02,64590920,NotImp
7,XinJiang DaYe,277.02,64591112,NotImp
7,XinJiang DaYe,277.02,64709896,NotImp
7,XinJiang DaYe,277.02,64713393,NotImp
7,XinJiang DaYe,277.02,64869868,NotImp
7,XinJiang DaYe,277.03,65028811,NotImp
7,XinJiang DaYe,282.11,65295777,NotImp
7,XinJiang DaYe,282.11,65295785,NotImp
7,XinJiang DaYe,285.49,66331818,NotImp
7,XinJiang DaYe,286.72,66331842,NotImp
7,XinJiang DaYe,286.72,66487661,NotImp
7,XinJiang DaYe,286.72,66487830,NotImp
7,XinJiang DaYe,286.73,66538068,NotImp
7,XinJiang DaYe,287.06,66538214,NotImp
7,XinJiang DaYe,287.06,66817456,NotImp
7,XinJiang DaYe,287.06,66817472,NotImp
7,XinJiang DaYe,287.07,66882040,NotImp
7,XinJiang DaYe,287.07,67028505,NotImp
7,XinJiang DaYe,287.07,67331509,NotImp
7,XinJiang DaYe,287.2,67331573,NotImp
7,XinJiang DaYe,287.2,67333394,NotImp
7,XinJiang DaYe,287.75,67333395,NotImp
7,XinJiang DaYe,295.65,67948723,NotImp
7,XinJiang DaYe,302.4,73547727,NotImp
7,XinJiang DaYe,303.12,75388714,NotImp
7,XinJiang DaYe,303.12,75392649,NotImp
7,XinJiang DaYe,303.12,75431952,NotImp
7,XinJiang DaYe,303.12,75431996,NotImp
7,XinJiang DaYe,303.13,76057261,NotImp
7,XinJiang DaYe,304.58,76057280,NotImp
7,XinJiang DaYe,306.22,76557141,NotImp
7,XinJiang DaYe,306.22,76845902,NotImp
7,XinJiang DaYe,306.22,76846066,NotImp
7,XinJiang DaYe,306.22,76851305,NotImp
7,XinJiang DaYe,306.22,76851455,NotImp
7,XinJiang DaYe,306.22,76851588,NotImp
7,XinJiang DaYe,306.22,77157362,NotImp
7,XinJiang DaYe,306.22,77157489,NotImp
7,XinJiang DaYe,306.22,77172085,NotImp
7,XinJiang DaYe,307.25,78182330,NotImp
7,XinJiang DaYe,307.25,78182951,NotImp
7,XinJiang DaYe,307.25,78183176,NotImp
7,XinJiang DaYe,307.25,78323593,NotImp
7,XinJiang DaYe,307.25,79267952,NotImp
7,XinJiang DaYe,307.31,79373748,NotImp
7,XinJiang DaYe,307.32,79489004,NotImp
7,XinJiang DaYe,307.32,80132165,NotImp
7,XinJiang DaYe,310.98,81634302,NotImp
7,XinJiang DaYe,310.98,82897727,NotImp
7,XinJiang DaYe,310.98,82897757,NotImp
7,XinJiang DaYe,310.98,82897766,NotImp
7,XinJiang DaYe,310.98,82943497,NotImp
7,XinJiang DaYe,317.6,83605732,NotImp
7,XinJiang DaYe,317.6,83605772,NotImp
7,XinJiang DaYe,321.35,84083221,NotImp
7,XinJiang DaYe,321.35,84250765,NotImp
7,XinJiang DaYe,321.38,84451002,NotImp
7,XinJiang DaYe,328.24,85413465,NotImp
7,XinJiang DaYe,328.24,85420000,NotImp
7,XinJiang DaYe,328.29,85420133,NotImp
7,XinJiang DaYe,333.5,85420159,NotImp
7,XinJiang DaYe,333.5,86123841,NotImp
7,XinJiang DaYe,333.5,86124062,NotImp
7,XinJiang DaYe,333.5,86837818,NotImp
7,XinJiang DaYe,333.5,86878686,NotImp
7,XinJiang DaYe,333.5,86879077,NotImp
7,XinJiang DaYe,333.5,86879178,NotImp
7,XinJiang DaYe,333.51,86879255,NotImp
7,XinJiang DaYe,337.68,86879297,NotImp
7,XinJiang DaYe,337.68,86879306,NotImp
7,XinJiang DaYe,337.68,87383465,NotImp
7,XinJiang DaYe,338.49,87383622,NotImp
7,XinJiang DaYe,338.49,88292780,NotImp
8,XinJiang DaYe,0,408785,NotImp
8,XinJiang DaYe,0,753622,NotImp
8,XinJiang DaYe,0,1150972,NotImp
8,XinJiang DaYe,0,1150983,NotImp
8,XinJiang DaYe,0,1151074,NotImp
8,XinJiang DaYe,0.01,1184731,NotImp
8,XinJiang DaYe,16.18,1188048,NotImp
8,XinJiang DaYe,16.18,1188053,NotImp
8,XinJiang DaYe,20.54,1424651,NotImp
8,XinJiang DaYe,26.03,1858413,NotImp
8,XinJiang DaYe,26.03,1903099,NotImp
8,XinJiang DaYe,26.03,1953298,NotImp
8,XinJiang DaYe,26.03,1953319,NotImp
8,XinJiang DaYe,26.04,2160949,NotImp
8,XinJiang DaYe,29.42,2161069,NotImp
8,XinJiang DaYe,29.42,2161086,NotImp
8,XinJiang DaYe,29.42,2161088,NotImp
8,XinJiang DaYe,29.72,2161111,NotImp
8,XinJiang DaYe,34,2197648,NotImp
8,XinJiang DaYe,34,2544600,NotImp
8,XinJiang DaYe,34,2544604,NotImp
8,XinJiang DaYe,34.05,2837156,NotImp
8,XinJiang DaYe,34.05,3502009,NotImp
8,XinJiang DaYe,34.05,4356155,NotImp
8,XinJiang DaYe,39.23,7945106,NotImp
8,XinJiang DaYe,39.23,8739371,NotImp
8,XinJiang DaYe,39.23,9335972,NotImp
8,XinJiang DaYe,39.23,9601608,NotImp
8,XinJiang DaYe,39.23,9601615,NotImp
8,XinJiang DaYe,39.23,10041454,NotImp
8,XinJiang DaYe,39.24,10904099,NotImp
8,XinJiang DaYe,39.24,11488334,NotImp
8,XinJiang DaYe,39.24,12063273,NotImp
8,XinJiang DaYe,39.24,12516207,NotImp
8,XinJiang DaYe,39.24,16043413,NotImp
8,XinJiang DaYe,39.24,16527544,NotImp
8,XinJiang DaYe,39.24,16585924,NotImp
8,XinJiang DaYe,39.24,16985355,NotImp
8,XinJiang DaYe,66.7,16985403,NotImp
8,XinJiang DaYe,66.7,16986431,NotImp
8,XinJiang DaYe,66.7,17044508,NotImp
8,XinJiang DaYe,66.7,17114504,NotImp
8,XinJiang DaYe,66.71,17114521,NotImp
8,XinJiang DaYe,66.71,17114628,NotImp
8,XinJiang DaYe,66.71,17201820,NotImp
8,XinJiang DaYe,66.71,17203912,NotImp
8,XinJiang DaYe,66.71,17355679,NotImp
8,XinJiang DaYe,66.71,17671285,NotImp
8,XinJiang DaYe,66.71,17754352,NotImp
8,XinJiang DaYe,66.71,17754353,NotImp
8,XinJiang DaYe,66.71,17831372,NotImp
8,XinJiang DaYe,66.71,17831436,NotImp
8,XinJiang DaYe,66.72,17847059,NotImp
8,XinJiang DaYe,66.94,18674765,NotImp
8,XinJiang DaYe,66.94,19069776,NotImp
8,XinJiang DaYe,66.94,19069777,NotImp
8,XinJiang DaYe,66.94,19069778,NotImp
8,XinJiang DaYe,66.94,19070074,NotImp
8,XinJiang DaYe,66.94,19070103,NotImp
8,XinJiang DaYe,66.95,19248761,NotImp
8,XinJiang DaYe,66.95,19264214,NotImp
8,XinJiang DaYe,66.95,19412011,NotImp
8,XinJiang DaYe,66.95,19412154,NotImp
8,XinJiang DaYe,66.95,19443947,NotImp
8,XinJiang DaYe,66.95,19543316,NotImp
8,XinJiang DaYe,66.95,19543317,NotImp
8,XinJiang DaYe,66.95,19543350,NotImp
8,XinJiang DaYe,66.95,19727842,NotImp
8,XinJiang DaYe,66.95,20113368,NotImp
8,XinJiang DaYe,66.96,20161217,NotImp
8,XinJiang DaYe,66.96,20648390,NotImp
8,XinJiang DaYe,66.96,20648412,NotImp
8,XinJiang DaYe,66.96,20648535,NotImp
8,XinJiang DaYe,74.98,20758222,NotImp
8,XinJiang DaYe,75.25,20793001,NotImp
8,XinJiang DaYe,75.25,20793006,NotImp
8,XinJiang DaYe,76.74,21308342,NotImp
8,XinJiang DaYe,76.74,22342236,NotImp
8,XinJiang DaYe,84.35,22352530,NotImp
8,XinJiang DaYe,100.68,22448632,NotImp
8,XinJiang DaYe,100.68,22532198,NotImp
8,XinJiang DaYe,100.68,22536577,NotImp
8,XinJiang DaYe,100.69,22854081,NotImp
8,XinJiang DaYe,100.69,22896031,NotImp
8,XinJiang DaYe,100.69,22937352,NotImp
8,XinJiang DaYe,100.69,23441289,NotImp
8,XinJiang DaYe,100.69,23994583,NotImp
8,XinJiang DaYe,101.18,24985587,NotImp
8,XinJiang DaYe,101.18,25011098,NotImp
8,XinJiang DaYe,101.18,25412571,NotImp
8,XinJiang DaYe,101.41,25594271,NotImp
8,XinJiang DaYe,101.53,25884428,NotImp
8,XinJiang DaYe,113.2,26562439,NotImp
8,XinJiang DaYe,113.25,26562476,NotImp
8,XinJiang DaYe,132.73,27180702,NotImp
8,XinJiang DaYe,132.84,28345225,NotImp
8,XinJiang DaYe,132.84,28564224,NotImp
8,XinJiang DaYe,132.84,28641927,NotImp
8,XinJiang DaYe,132.84,28700900,NotImp
8,XinJiang DaYe,132.84,28701113,NotImp
8,XinJiang DaYe,132.84,28888341,NotImp
8,XinJiang DaYe,132.85,28888488,NotImp
8,XinJiang DaYe,133.11,30046630,NotImp
8,XinJiang DaYe,133.11,30046689,NotImp
8,XinJiang DaYe,137.41,30046804,NotImp
8,XinJiang DaYe,137.41,30191288,NotImp
8,XinJiang DaYe,149.49,30209954,NotImp
8,XinJiang DaYe,149.49,30209961,NotImp
8,XinJiang DaYe,149.49,30209968,NotImp
8,XinJiang DaYe,149.49,30209973,NotImp
8,XinJiang DaYe,151.71,30209998,NotImp
8,XinJiang DaYe,161.05,30210013,NotImp
8,XinJiang DaYe,161.05,30267143,NotImp
8,XinJiang DaYe,161.05,30267153,NotImp
8,XinJiang DaYe,161.05,30346160,NotImp
8,XinJiang DaYe,161.05,30619229,NotImp
8,XinJiang DaYe,161.46,31315636,NotImp
8,XinJiang DaYe,161.46,31519292,NotImp
8,XinJiang DaYe,161.46,31563168,NotImp
8,XinJiang DaYe,161.46,31563276,NotImp
8,XinJiang DaYe,161.46,31631324,NotImp
8,XinJiang DaYe,161.91,31784504,NotImp
8,XinJiang DaYe,161.91,31784507,NotImp
8,XinJiang DaYe,161.92,31784508,NotImp
8,XinJiang DaYe,161.92,31784523,NotImp
8,XinJiang DaYe,162.7,31935810,NotImp
8,XinJiang DaYe,162.7,31939135,NotImp
8,XinJiang DaYe,162.71,31939211,NotImp
8,XinJiang DaYe,162.71,31939258,NotImp
8,XinJiang DaYe,162.71,32108388,NotImp
8,XinJiang DaYe,162.71,32108439,NotImp
8,XinJiang DaYe,165.04,32402059,NotImp
8,XinJiang DaYe,165.04,32534934,NotImp
8,XinJiang DaYe,165.26,32534955,NotImp
8,XinJiang DaYe,165.26,32561278,NotImp
8,XinJiang DaYe,165.26,32561398,NotImp
8,XinJiang DaYe,165.27,32624490,NotImp
8,XinJiang DaYe,165.39,32631244,NotImp
8,XinJiang DaYe,165.39,32633360,NotImp
8,XinJiang DaYe,165.64,33182508,NotImp
8,XinJiang DaYe,165.64,33190316,NotImp
8,XinJiang DaYe,165.83,33190400,NotImp
8,XinJiang DaYe,165.84,33190451,NotImp
8,XinJiang DaYe,165.84,33236006,NotImp
8,XinJiang DaYe,169.64,33516870,NotImp
8,XinJiang DaYe,169.65,33516986,NotImp
8,XinJiang DaYe,169.65,33517032,NotImp
8,XinJiang DaYe,169.65,33545677,NotImp
8,XinJiang DaYe,169.65,33545707,NotImp
8,XinJiang DaYe,169.65,33571734,NotImp
8,XinJiang DaYe,169.65,33666686,NotImp
8,XinJiang DaYe,169.65,33666774,NotImp
8,XinJiang DaYe,169.88,33666789,NotImp
8,XinJiang DaYe,169.88,33679311,NotImp
8,XinJiang DaYe,169.88,33679354,NotImp
8,XinJiang DaYe,169.89,33679489,NotImp
8,XinJiang DaYe,169.89,33862887,NotImp
8,XinJiang DaYe,169.89,34020347,NotImp
8,XinJiang DaYe,169.89,34322261,NotImp
8,XinJiang DaYe,170.74,34556230,NotImp
8,XinJiang DaYe,171.33,35040191,NotImp
8,XinJiang DaYe,171.33,35040203,NotImp
8,XinJiang DaYe,171.33,35474789,NotImp
8,XinJiang DaYe,171.83,36238476,NotImp
8,XinJiang DaYe,172.21,36639240,NotImp
8,XinJiang DaYe,172.39,36909144,NotImp
8,XinJiang DaYe,172.39,36909169,NotImp
8,XinJiang DaYe,173.43,37005605,NotImp
8,XinJiang DaYe,173.44,37289012,NotImp
8,XinJiang DaYe,173.44,37340352,NotImp
8,XinJiang DaYe,174.46,37359438,NotImp
8,XinJiang DaYe,175.16,37359477,NotImp
8,XinJiang DaYe,175.16,37359504,NotImp
8,XinJiang DaYe,175.98,37642418,NotImp
8,XinJiang DaYe,175.98,37642460,NotImp
8,XinJiang DaYe,175.98,37642637,NotImp
8,XinJiang DaYe,175.98,37934978,NotImp
8,XinJiang DaYe,175.98,37940048,NotImp
8,XinJiang DaYe,176,38302589,NotImp
8,XinJiang DaYe,176.01,38423432,NotImp
8,XinJiang DaYe,176.25,38521851,NotImp
8,XinJiang DaYe,176.25,38532778,NotImp
8,XinJiang DaYe,178.5,38677379,NotImp
8,XinJiang DaYe,178.5,38677387,NotImp
8,XinJiang DaYe,178.5,39147595,NotImp
8,XinJiang DaYe,178.5,39147655,NotImp
8,XinJiang DaYe,178.5,39147749,NotImp
8,XinJiang DaYe,179.16,41025447,NotImp
8,XinJiang DaYe,181.03,42833769,NotImp
8,XinJiang DaYe,181.24,43140418,NotImp
8,XinJiang DaYe,184.03,43187244,NotImp
8,XinJiang DaYe,185.19,45020266,NotImp
8,XinJiang DaYe,185.19,45190754,NotImp
8,XinJiang DaYe,185.19,45190841,NotImp
8,XinJiang DaYe,185.79,45882061,NotImp
8,XinJiang DaYe,186.58,46304863,NotImp
8,XinJiang DaYe,186.91,46764199,NotImp
8,XinJiang DaYe,186.91,46875559,NotImp
8,XinJiang DaYe,186.91,46875602,NotImp
8,XinJiang DaYe,187.48,47981384,NotImp
8,XinJiang DaYe,187.48,49035384,NotImp
8,XinJiang DaYe,187.48,49625663,NotImp
8,XinJiang DaYe,187.49,51231698,NotImp
8,XinJiang DaYe,188.69,51935432,NotImp
8,XinJiang DaYe,188.7,51966727,NotImp
8,XinJiang DaYe,192.2,53024155,NotImp
8,XinJiang DaYe,192.2,53024206,NotImp
8,XinJiang DaYe,192.2,53024212,NotImp
8,XinJiang DaYe,192.35,53027806,NotImp
8,XinJiang DaYe,192.35,53072798,NotImp
8,XinJiang DaYe,192.36,53072813,NotImp
8,XinJiang DaYe,192.36,53317374,NotImp
8,XinJiang DaYe,192.36,53317379,NotImp
8,XinJiang DaYe,192.36,53339082,NotImp
8,XinJiang DaYe,192.36,53339172,NotImp
8,XinJiang DaYe,192.36,53750712,NotImp
8,XinJiang DaYe,192.86,54208777,NotImp
8,XinJiang DaYe,192.86,55101381,NotImp
8,XinJiang DaYe,192.86,55110547,NotImp
8,XinJiang DaYe,192.86,55132286,NotImp
8,XinJiang DaYe,193.13,56443473,NotImp
8,XinJiang DaYe,193.13,56542156,NotImp
8,XinJiang DaYe,193.13,56542289,NotImp
8,XinJiang DaYe,193.14,56546339,NotImp
8,XinJiang DaYe,193.88,57605734,NotImp
8,XinJiang DaYe,193.88,58130986,NotImp
8,XinJiang DaYe,193.89,58130991,NotImp
8,XinJiang DaYe,193.89,58130995,NotImp
8,XinJiang DaYe,193.89,58675522,NotImp
8,XinJiang DaYe,193.89,58924909,NotImp
8,XinJiang DaYe,193.92,59150840,NotImp
8,XinJiang DaYe,194.27,59150875,NotImp
8,XinJiang DaYe,194.27,59150877,NotImp
8,XinJiang DaYe,196.01,59393084,NotImp
8,XinJiang DaYe,196.49,60019443,NotImp
8,XinJiang DaYe,196.5,60021629,NotImp
8,XinJiang DaYe,196.5,60631519,NotImp
8,XinJiang DaYe,196.5,60631549,NotImp
8,XinJiang DaYe,196.5,60631721,NotImp
8,XinJiang DaYe,197.52,60675782,NotImp
8,XinJiang DaYe,197.93,61331368,NotImp
8,XinJiang DaYe,197.93,61423541,NotImp
8,XinJiang DaYe,197.93,61675577,NotImp
8,XinJiang DaYe,197.93,61971063,NotImp
8,XinJiang DaYe,198.28,62308443,NotImp
8,XinJiang DaYe,198.28,62308599,NotImp
8,XinJiang DaYe,198.28,62308612,NotImp
8,XinJiang DaYe,198.71,63107322,NotImp
8,XinJiang DaYe,198.71,63298817,NotImp
8,XinJiang DaYe,198.71,63298829,NotImp
8,XinJiang DaYe,198.79,63937204,NotImp
8,XinJiang DaYe,199.44,63978730,NotImp
8,XinJiang DaYe,199.44,65116794,NotImp
8,XinJiang DaYe,199.44,65116798,NotImp
8,XinJiang DaYe,199.44,65116975,NotImp
8,XinJiang DaYe,199.45,65117119,NotImp
8,XinJiang DaYe,199.45,65123806,NotImp
8,XinJiang DaYe,199.45,65123856,NotImp
8,XinJiang DaYe,199.45,65127995,NotImp
8,XinJiang DaYe,206.2,65417820,NotImp
8,XinJiang DaYe,206.2,65753095,NotImp
8,XinJiang DaYe,206.2,65983685,NotImp
8,XinJiang DaYe,206.2,67731917,NotImp
8,XinJiang DaYe,206.2,67731951,NotImp
8,XinJiang DaYe,206.2,67759327,NotImp
8,XinJiang DaYe,206.2,69878346,NotImp
8,XinJiang DaYe,212.54,70110003,NotImp
8,XinJiang DaYe,212.89,70588614,NotImp
8,XinJiang DaYe,214.7,70603248,NotImp
8,XinJiang DaYe,214.7,70607053,NotImp
8,XinJiang DaYe,214.7,70607065,NotImp
8,XinJiang DaYe,214.7,71348229,NotImp
8,XinJiang DaYe,214.7,71348292,NotImp
8,XinJiang DaYe,214.7,71349765,NotImp
8,XinJiang DaYe,214.71,71399162,NotImp
8,XinJiang DaYe,214.71,72110887,NotImp
8,XinJiang DaYe,214.71,72112282,NotImp
8,XinJiang DaYe,214.71,73629047,NotImp
8,XinJiang DaYe,214.71,73862075,NotImp
8,XinJiang DaYe,219.82,74424613,NotImp
8,XinJiang DaYe,220.98,74424742,NotImp
8,XinJiang DaYe,221.66,74440256,NotImp
8,XinJiang DaYe,234.15,74757109,NotImp
8,XinJiang DaYe,234.15,74757118,NotImp
8,XinJiang DaYe,243.23,74966015,NotImp
8,XinJiang DaYe,243.23,74966875,NotImp
8,XinJiang DaYe,243.23,75199857,NotImp
8,XinJiang DaYe,243.23,75200029,NotImp
8,XinJiang DaYe,259.81,76033804,NotImp
8,XinJiang DaYe,263.16,76033888,NotImp
8,XinJiang DaYe,275.41,77180622,NotImp
8,XinJiang DaYe,275.41,77390238,NotImp
8,XinJiang DaYe,281.81,77432980,NotImp
8,XinJiang DaYe,281.81,77448035,NotImp
8,XinJiang DaYe,281.82,77481305,NotImp
8,XinJiang DaYe,281.82,77869296,NotImp
8,XinJiang DaYe,281.82,77869331,NotImp
8,XinJiang DaYe,281.82,78493448,NotImp
8,XinJiang DaYe,283.36,78705914,NotImp
8,XinJiang DaYe,285.33,78876605,NotImp
8,XinJiang DaYe,285.34,78974218,NotImp
8,XinJiang DaYe,287.16,79389219,NotImp
8,XinJiang DaYe,291.45,79836265,NotImp
8,XinJiang DaYe,294.83,79836302,NotImp
8,XinJiang DaYe,294.83,79992472,NotImp
8,XinJiang DaYe,294.84,79992490,NotImp
8,XinJiang DaYe,299.1,81394485,NotImp
8,XinJiang DaYe,299.12,82316669,NotImp
8,XinJiang DaYe,299.12,82541516,NotImp
8,XinJiang DaYe,301.29,82571827,NotImp
8,XinJiang DaYe,302.88,82573476,NotImp
8,XinJiang DaYe,302.88,82573478,NotImp
8,XinJiang DaYe,304.48,82698041,NotImp
8,XinJiang DaYe,307.11,82852077,NotImp
8,XinJiang DaYe,307.44,83113542,NotImp
8,XinJiang DaYe,308.07,83113628,NotImp
8,XinJiang DaYe,308.07,84705653,NotImp
8,XinJiang DaYe,308.07,84705670,NotImp
8,XinJiang DaYe,308.07,84745181,NotImp
8,XinJiang DaYe,308.76,84745182,NotImp
8,XinJiang DaYe,308.76,84778196,NotImp
8,XinJiang DaYe,308.76,84778219,NotImp
8,XinJiang DaYe,308.76,85050562,NotImp
8,XinJiang DaYe,308.76,85050798,NotImp
8,XinJiang DaYe,308.76,85050821,NotImp
8,XinJiang DaYe,308.76,85220367,NotImp
8,XinJiang DaYe,308.76,85336098,NotImp
8,XinJiang DaYe,308.76,85388930,NotImp
8,XinJiang DaYe,308.77,85449279,NotImp
8,XinJiang DaYe,308.77,85627536,NotImp
8,XinJiang DaYe,308.77,85627630,NotImp
8,XinJiang DaYe,308.77,85858511,NotImp
1,Pangenome,0,745191,NotImp
1,Pangenome,0,919378,NotImp
1,Pangenome,0,1059005,NotImp
1,Pangenome,0,1066463,NotImp
1,Pangenome,0,1066466,NotImp
1,Pangenome,0.01,1066514,NotImp
1,Pangenome,0.3,1219834,NotImp
1,Pangenome,0.54,1238234,NotImp
1,Pangenome,0.54,1256180,NotImp
1,Pangenome,0.54,1260662,NotImp
1,Pangenome,0.54,1260780,NotImp
1,Pangenome,0.73,1393857,NotImp
1,Pangenome,0.78,1646652,NotImp
1,Pangenome,0.78,1671569,NotImp
1,Pangenome,0.78,1709016,NotImp
1,Pangenome,0.78,1923588,NotImp
1,Pangenome,0.78,3312051,NotImp
1,Pangenome,2.66,3698478,NotImp
1,Pangenome,2.66,4222290,NotImp
1,Pangenome,2.66,4244291,NotImp
1,Pangenome,2.66,4454066,NotImp
1,Pangenome,2.66,4497518,NotImp
1,Pangenome,2.66,4718674,NotImp
1,Pangenome,2.68,5168489,NotImp
1,Pangenome,2.86,5679993,NotImp
1,Pangenome,2.86,5690110,NotImp
1,Pangenome,2.86,6020264,NotImp
1,Pangenome,2.86,6265544,NotImp
1,Pangenome,3.15,6265688,NotImp
1,Pangenome,3.15,6887824,NotImp
1,Pangenome,3.21,7781013,NotImp
1,Pangenome,3.21,7799252,NotImp
1,Pangenome,12.43,7855160,NotImp
1,Pangenome,12.44,7919582,NotImp
1,Pangenome,12.44,8439122,NotImp
1,Pangenome,19.72,8752910,NotImp
1,Pangenome,19.73,8753095,NotImp
1,Pangenome,19.73,8789624,NotImp
1,Pangenome,19.73,9229550,NotImp
1,Pangenome,19.73,10246753,NotImp
1,Pangenome,19.73,11072620,NotImp
1,Pangenome,19.73,11075491,NotImp
1,Pangenome,19.73,11075649,NotImp
1,Pangenome,32.26,11234703,NotImp
1,Pangenome,32.26,11234850,NotImp
1,Pangenome,32.26,11246353,NotImp
1,Pangenome,40.16,11755458,NotImp
1,Pangenome,40.16,11755583,NotImp
1,Pangenome,40.16,11871525,NotImp
1,Pangenome,40.16,12128668,NotImp
1,Pangenome,40.16,12647727,NotImp
1,Pangenome,43.63,14132876,NotImp
1,Pangenome,45.45,15161518,NotImp
1,Pangenome,45.45,15206272,NotImp
1,Pangenome,46.06,15284912,NotImp
1,Pangenome,46.06,15296323,NotImp
1,Pangenome,46.45,15445875,NotImp
1,Pangenome,46.45,15445910,NotImp
1,Pangenome,59.16,16019889,NotImp
1,Pangenome,66.09,16019930,NotImp
1,Pangenome,66.09,16019943,NotImp
1,Pangenome,66.1,16019962,NotImp
1,Pangenome,75.09,16033200,NotImp
1,Pangenome,75.09,16210762,NotImp
1,Pangenome,77.56,16210788,NotImp
1,Pangenome,80.08,16216529,NotImp
1,Pangenome,80.08,16227534,NotImp
1,Pangenome,82.75,16443862,NotImp
1,Pangenome,109.55,16686486,NotImp
1,Pangenome,115.64,16686498,NotImp
1,Pangenome,115.73,16835838,NotImp
1,Pangenome,116.07,16837519,NotImp
1,Pangenome,116.07,17449467,NotImp
1,Pangenome,116.91,17449565,NotImp
1,Pangenome,116.91,17449604,NotImp
1,Pangenome,116.91,17449623,NotImp
1,Pangenome,118.86,17637148,NotImp
1,Pangenome,118.86,17969833,NotImp
1,Pangenome,118.86,18058806,NotImp
1,Pangenome,118.86,18058826,NotImp
1,Pangenome,121.43,18058933,NotImp
1,Pangenome,121.43,18058959,NotImp
1,Pangenome,123.1,18059720,NotImp
1,Pangenome,123.11,18059869,NotImp
1,Pangenome,123.83,18777233,NotImp
1,Pangenome,123.93,18784819,NotImp
1,Pangenome,124.4,18988317,NotImp
1,Pangenome,124.4,19694383,NotImp
1,Pangenome,124.86,19694426,NotImp
1,Pangenome,124.86,19694431,NotImp
1,Pangenome,135.76,19846591,NotImp
1,Pangenome,135.76,19846749,NotImp
1,Pangenome,135.76,19846800,NotImp
1,Pangenome,135.76,19846922,NotImp
1,Pangenome,135.76,19847839,NotImp
1,Pangenome,135.76,19847840,NotImp
1,Pangenome,135.77,19847848,NotImp
1,Pangenome,135.77,20247809,NotImp
1,Pangenome,136.55,20247818,NotImp
1,Pangenome,137.13,20247947,NotImp
1,Pangenome,137.13,20273949,NotImp
1,Pangenome,137.64,20274150,NotImp
1,Pangenome,137.66,22844646,NotImp
1,Pangenome,137.66,22844661,NotImp
1,Pangenome,137.66,22844714,NotImp
1,Pangenome,137.99,23119149,NotImp
1,Pangenome,137.99,23119336,NotImp
1,Pangenome,137.99,23134470,NotImp
1,Pangenome,139.55,23134487,NotImp
1,Pangenome,144.39,23134528,NotImp
1,Pangenome,144.39,23134537,NotImp
1,Pangenome,144.4,23134539,NotImp
1,Pangenome,144.65,23254445,NotImp
1,Pangenome,144.65,23254478,NotImp
1,Pangenome,148.27,23331469,NotImp
1,Pangenome,148.28,23331664,NotImp
1,Pangenome,159.58,23431550,NotImp
1,Pangenome,160.39,23495090,NotImp
1,Pangenome,164.37,23500195,NotImp
1,Pangenome,169.65,23500279,NotImp
1,Pangenome,169.66,23500285,NotImp
1,Pangenome,169.66,23500292,NotImp
1,Pangenome,169.66,23500328,NotImp
1,Pangenome,169.66,23542637,NotImp
1,Pangenome,169.66,24125736,NotImp
1,Pangenome,169.66,24538129,NotImp
1,Pangenome,175.59,24617928,NotImp
1,Pangenome,176.97,25346045,NotImp
1,Pangenome,176.98,25346078,NotImp
1,Pangenome,176.98,25346271,NotImp
1,Pangenome,197.27,25406073,NotImp
1,Pangenome,197.27,25406082,NotImp
1,Pangenome,197.27,25832795,NotImp
1,Pangenome,197.28,25832922,NotImp
1,Pangenome,197.28,25993463,NotImp
1,Pangenome,197.5,26051457,NotImp
1,Pangenome,207.13,26692505,NotImp
1,Pangenome,208.78,26692604,NotImp
1,Pangenome,212.87,27406230,NotImp
1,Pangenome,212.87,27406307,NotImp
1,Pangenome,212.87,27599298,NotImp
1,Pangenome,212.87,27702534,NotImp
1,Pangenome,212.88,27885860,NotImp
1,Pangenome,212.88,28131860,NotImp
1,Pangenome,220.67,28311240,NotImp
1,Pangenome,220.9,28813292,NotImp
1,Pangenome,220.9,29268261,NotImp
1,Pangenome,220.9,29268312,NotImp
1,Pangenome,220.9,29281206,NotImp
1,Pangenome,220.9,29281368,NotImp
1,Pangenome,220.9,29281408,NotImp
1,Pangenome,220.9,29310983,NotImp
1,Pangenome,220.9,29327545,NotImp
1,Pangenome,221.76,29668935,NotImp
1,Pangenome,221.76,29668939,NotImp
1,Pangenome,221.76,29668955,NotImp
1,Pangenome,221.76,29669021,NotImp
1,Pangenome,221.76,29669032,NotImp
1,Pangenome,221.76,29669094,NotImp
1,Pangenome,221.76,30441995,NotImp
1,Pangenome,221.76,30441998,NotImp
1,Pangenome,221.76,30442034,NotImp
1,Pangenome,221.76,30451093,NotImp
1,Pangenome,222.03,32302726,NotImp
1,Pangenome,222.03,32302754,NotImp
1,Pangenome,222.03,32302783,NotImp
1,Pangenome,222.03,32303016,NotImp
1,Pangenome,222.03,32303033,NotImp
1,Pangenome,222.03,32303035,NotImp
1,Pangenome,222.62,32883414,NotImp
